NCT_ID,AnyPregGPT,Preg_Only_GPT,Nonviable_GPT,Postpartum_GPT,Child_GPT,Summary,Summary_quote,Nonviable_quote,AnyPregGPT_updated,Postpartum_quote
NCT01882361,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as participants must have a negative pregnancy test and use medically acceptable contraception if of childbearing age.,"If female, must have a negative pregnancy test and use of medically acceptable contraception if of childbearing age",0,Excluded,0
NCT01267084,Unspecified,0,0,Neither,0,"The study does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT01887626,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion based on pregnancy status. It is a bioavailability study in healthy volunteers aged 18 to 50 years.,Unspecified,0,Unspecified,0
NCT00147498,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. Therefore, the status of pregnant individuals in the trial is unspecified.",Unspecified,0,Unspecified,0
NCT01904500,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals as it investigates the pharmacokinetics of cefazolin in obese pregnant women undergoing cesarean delivery.,This study will randomized women with a pre-pregnancy body mass index of 30 kg/m2 or more who are presenting for their scheduled cesarean delivery to receive either 2 grams or 3 grams of cefazolin for pre-operative antibiotic prophylaxis.,0,Included,0
NCT00925587,Excluded,0,0,Neither,0,"Pregnant and breastfeeding individuals are explicitly excluded from the trial. The exclusion criteria mention 'Pregnancy or breast feeding, or inadequate contraception'.","Pregnancy or breast feeding, or inadequate contraception",0,Excluded,0
NCT02879435,Included,1,0,Neither,0,"The trial explicitly includes pregnant women scheduled for cesarean sections, thus marking it as Included. It does not study nonviable pregnancies or postpartum interventions.",Inclusion Criteria: adult pregnant women to age 45 with scheduled cesarean sections at Mercy Hospital and Medical Center,0,Included,0
NCT03067194,Excluded,0,0,Neither,0,"Pregnant women, nursing mothers, or fertile women who do not practice contraception with appropriate methods are explicitly excluded from the trial.","Pregnant women, nursing mothers or Fertile women who not practice contraception with appropriate methods",0,Excluded,0
NCT02733627,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as female subjects must be surgically sterilized or postmenopausal to participate.,"Male subjects, or female subjects who meet any of the following criteria starting from at least 30 days before the first administration of trial medication and until 30 days after trial completion: Surgically sterilised (including hysterectomy) Postmenopausal, defined as at least 1 year of spontaneous amenorrhea (in questionable cases a blood sample with simultaneous levels of Follicle Stimulating Hormone (FSH) above 40 U/L and estradiol below 30 ng/L is confirmatory)",0,Excluded,0
NCT01063283,Excluded,0,0,Neither,0,Pregnant and lactating individuals are explicitly excluded from the trial. The study requires the use of adequate contraception for women of child-bearing potential.,Pregnancy (positive pregnancy test) or lactation.,0,Excluded,0
NCT01934712,Unspecified,0,0,Neither,0,"The trial does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00645814,Unspecified,0,0,Neither,0,"The trial does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00130208,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. Therefore, the status of pregnant individuals in the trial is unspecified.",Unspecified,0,Unspecified,0
NCT03424707,Excluded,0,0,Neither,0,Pregnant or lactating women are explicitly excluded from the trial. The study focuses on evaluating the efficacy and safety of a fixed dose combination of Pelubiprofen/Eperisone in patients with acute low back pain.,"Pregnant or lactating women and appropriate contraceptive *~* Use of hormonal contraceptive, intrauterine devices, spouse sterilization (vasectomy, tubal ligation, etc.), double blockage (use of spermicide in combination with vaginal septum, vaginal sponge or neck cap)",0,Excluded,0
NCT04175392,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Self-reported pregnant patients,0,Excluded,0
NCT02635750,Excluded,0,0,Neither,0,Pregnant individuals are excluded as the study requires the use of adequate contraception or other methods to prevent pregnancy.,"Male subjects, or female subjects who meet any of the following criteria starting from at least 30 days before the first administration of trial medication and until 30 days after trial completion: Use of adequate contraception, e.g. any of the following methods plus condom: intrauterine device (non-hormonal), sexually abstinent, a vasectomised sexual partner (vasectomy at least 1 year prior to enrolment), surgically sterilised (including hysterectomy), postmenopausal, defined as at least 1 year of spontaneous amenorrhea (in questionable cases a blood sample with simultaneous levels of FSH above 40 U/L and estradiol below 30 ng/L is confirmatory)",0,Excluded,0
NCT03618797,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on evaluating the efficacy and safety of Pitavastatin versus Pitavastatin/Fenofibrate in complex-dyslipidemia patients.",Unspecified,0,Unspecified,0
NCT01940536,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the effect of tranexamic acid on transfusion rates in patients with intertrochanteric hip fractures.",Unspecified,0,Unspecified,0
NCT05256225,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as participants must have a negative pregnancy test if of child-bearing potential.,"Although the uterus will have been removed in the vast majority of patients, for patients of child-bearing potential: negative urine or serum pregnancy test.",0,Excluded,0
NCT02326142,Included,1,0,Neither,0,"The trial explicitly includes pregnant women with threatened preterm labor, as indicated by the inclusion criteria specifying gestational age and symptoms of preterm labor.",Inclusion Criteria:~Gestational age (GA) between 34^0/7 and 35^6/7 weeks.~Subjects with symptoms of preterm labour.,0,Included,0
NCT01946386,Excluded,0,0,Neither,0,Pregnant and breastfeeding women are explicitly excluded from the trial.,Female subjects who are pregnant or who are breast feeding.,0,Excluded,0
NCT04507659,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT05933031,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT03739268,Excluded,0,0,Neither,0,The study explicitly excludes pregnant individuals by only including men and postmenopausal women.,Inclusion Criteria: Men and postmenopausal women,0,Excluded,0
NCT06220721,Excluded,0,0,Enrolls postpartum,0,The trial explicitly enrolls postpartum individuals within 1 month of giving birth and excludes pre-gestational conditions.,Postpartum day 0-3 and prior to discharge,0,Excluded,Postpartum day 0-3 and prior to discharge
NCT06216561,Excluded,0,0,Neither,0,"Pregnant and nursing individuals are explicitly excluded from the trial. Additionally, women of child-bearing potential must have a negative pregnancy test and use adequate contraception.",Women of child-bearing potential with negative pregnancy test prior to undergoing CRS-HIPEC. Participants who are pregnant or nursing.,0,Excluded,0
NCT03262116,Excluded,0,0,Neither,0,"Pregnant individuals are explicitly excluded from the trial. The exclusion criteria include a positive pregnancy test, breastfeeding, planning to become pregnant, or being sexually active without contraception.","Pregnancy (positive urine HCG), breast feeding, plan to become pregnant in the immediate future, or sexually active without use of contraception Subjects must use acceptable contraception for the two weeks prior to the study, throughout the study and for the two weeks following the study.",0,Excluded,0
